I went to work for the local electricity company. ,I got fired from the local electricity company. 
"I went out to the barn to the horse stalls, to brush the horses and take them outside for some exercise and fresh air.","I went out to the barn to the horse stalls, to brush the horses and then clean the stalls out."
"I tried to become an adult film star. I got a job, making some money.",I tried to become an adult film star.
I go to the doctor's office because I have a cold.,I go to the doctor's office because I'm running a high fever. 
"I went to the stable, and the cow was in place.","I went to the stable, and the cow had wondered."
My niece takes me to the mall.,My niece takes me to the mall. Someone hits on my niece in front of me.
I raked leaves by myself this afternoon.,"I raked leaves by myself this afternoon. I raked leaves by myself this afternoon, and got blisters on my hands."
I play with my cat by having him chase a red laser on the floor. I play with my cat by having him chase a red laser on the floor. Sometimes he'll run into something and knock it over..,I play with my cat by having him chase a red laser on the floor. I play with my cat by having him chase a red laser on the floor. Sometimes he runs into lots of things and knocks them over and hurt himself.
I went to a coffee shop for some coffee.,"I went to a coffee shop for some coffee. I went to a coffee shop for some coffee, but the shop was closed."
I decided to go a trip to the Grand Canyon.,"I decided to go a trip to the Grand Canyon. It was hot, sandy and monotonous."
I went to the hen-house and found a dog inside.,I went to the hen-house and found a wolf inside.
I had to think up several new ideas for my girl scout troop.,I had to think up several new ideas for my girl scout troop. We spent too much time thinking and not enough time doing.
I tried to learn how to ride a bicycle on my own.,I tried to learn how to ride a bicycle on my own. I was too nervous to pull my feet up and pedal.
I am surveying to falcons in my area.  The falcons in the area remain healthy.,I am surveying to falcons in my area.  The falcon population remains stable.
I went to a concert and got stuck in a rain storm.,I went to a concert and got stuck in an ice storm.
"I went to the pool, and jumped off the diving board.","I went to the pool, and forgot to bring sunscreen."
If I go to school everyday I will win an attendance award.,If I go to school everyday I should win an attendance award.
My boss called me down. I had caused a big problem and I needed to fix it.,My boss called me down. I had been demoted and there was negotiating.
I woke up really early to study for an exam later that day.  I was still so tired that I was unable to focus on anything. ,I woke up really early to study for an exam later that day.   I knocked over my cup of coffee and it spilled all over my study guide. 
"I was looking forward to harvesting my pears, I had fruit forming.","I was looking forward to harvesting my pears, I had blooms forming."
I went to the football game last week and my team lost. ,I went to the football game last week and my team got blowed out. 
"I started a fight with someone online. I apologized, the person forgave me and we became friends.",I started a fight with someone online. A majority of the people down in the comments agreed with my side of the argument.
My new boss was pretty intimidating.  I eventually got to know him and he wasn't so bad. ,My new boss was pretty intimidating. 
I am an ethical hacker. I'm proud of my intelligence and how I save businesses and individuals millions of dollars and lots of heartache.,I am an ethical hacker. I'm proud of how I demonstrate my intelligence.
